J,parity,state,v,observed_cm,input_weight,previous_cm,final_cm,delta_cm,rank_changed
23.0,-,2,6,10885.72951,1.21,10885.876805685353,10885.876805455768,-2.2958556655794382e-07,False
23.0,-,2,7,12208.2589,0.04,12208.493782158093,12208.493790531373,8.373279342777096e-06,False
23.0,-,2,7,12274.98841,0.04,12275.598718838248,12275.598637201963,-8.163628444890492e-05,False
23.0,-,3,2,12279.04054,5.76,12279.084177061532,12279.084177419889,3.5835728340316564e-07,False
23.0,-,2,7,12351.97952,0.001,12353.682485672265,12353.682618178773,0.00013250650772533845,False
23.0,-,5,1,12363.54662,0.001,12360.680124447908,12360.680055566274,-6.888163443363737e-05,False
23.0,-,2,8,13654.34898,0.25,13654.541253139405,13654.54125518686,2.047454472631216e-06,False
23.0,-,2,8,13723.88091,0.36,13723.973692675901,13723.973677938504,-1.4737397577846423e-05,False
23.0,-,2,8,13799.55351,0.25,13798.280536589937,13798.280538742198,2.152261004084721e-06,False
23.0,-,3,3,13805.08979,1.96,13805.131283785548,13805.131285721627,1.936079570441507e-06,False
23.0,-,2,9,15077.11771,0.0093,15077.19843753655,15077.198436207034,-1.3295157259562984e-06,False
23.0,-,2,9,15146.69362,0.0093,15146.607124792963,15146.607128057198,3.264234692323953e-06,False
23.0,-,2,9,15219.16264,0.0093,15219.38532245524,15219.38532164186,-8.133811206789687e-07,False
23.0,-,3,4,15306.73936,2.25,15306.801675074255,15306.801675705578,6.31322109256871e-07,False
23.0,-,3,5,16783.9101,0.36,16784.039221588035,16784.039222858086,1.2700511433649808e-06,False
23.0,-,3,6,18236.5264,0.09,18236.3536848613,18236.3537165263,3.166500027873553e-05,False
24.0,+,1,0,1084.12933,441.0,1084.131618196736,1084.131618179691,-1.704506757960189e-08,False
24.0,+,1,1,2900.67543,84.41,2900.674685299969,2900.674685427368,1.2739883459289558e-07,False
24.0,+,1,2,4688.73231,6.76,4688.80508605795,4688.805086630082,5.721321940654889e-07,False
24.0,+,1,3,6447.33478,1.96,6447.478739777684,6447.478741137887,1.3602029866888188e-06,False
24.0,+,4,0,7068.16347,324.0,7068.228100471778,7068.228100345655,-1.2612326827365905e-07,False
24.0,+,4,0,7213.56728,169.0,7213.559884441053,7213.559884316722,-1.2433156371116638e-07,False
24.0,+,1,4,8175.25804,0.36,8175.48997921703,8175.489980762761,1.5457308109034784e-06,False
24.0,+,4,1,8507.28469,1.96,8507.335972842868,8507.335972615196,-2.2767198970541358e-07,False
24.0,+,4,1,8651.09421,1.96,8651.059478004538,8651.05947777836,-2.2617678041569889e-07,False
24.0,+,1,5,9870.8264,0.04,9871.216005788596,9871.216006826195,1.0375988495070487e-06,False
24.0,+,4,2,9924.26168,2.89,9924.339184339618,9924.339184191527,-1.4809120330028236e-07,False
24.0,+,4,2,10066.44521,1.96,10066.44157042334,10066.441570308281,-1.150583557318896e-07,False
24.0,+,4,3,11319.05746,2.89,11319.165262001277,11319.165261763563,-2.3771463020239025e-07,False
24.0,+,4,3,11459.66675,2.25,11459.674508313241,11459.674508066915,-2.4632572603877634e-07,False
24.0,+,1,6,11531.93371,0.01,11532.542504550742,11532.542504752882,2.0214065443724394e-07,False
24.0,+,4,4,12691.87864,1.96,12691.967812927194,12691.967812787427,-1.3976750778965652e-07,False
24.0,+,7,0,12729.98617,25.0,12729.976334405872,12729.976335727602,1.3217304513091221e-06,False
24.0,+,4,4,12830.88411,1.96,12830.874735902446,12830.874735726142,-1.763037289492786e-07,False
24.0,+,4,5,14042.74842,1.44,14042.82571372484,14042.825713611594,-1.1324664228595793e-07,False
24.0,+,7,1,14104.41296,0.09,14104.38157388414,14104.381573800987,-8.315328159369528e-08,False
24.0,+,4,5,14180.17187,1.96,14180.12752404994,14180.12752384702,-2.0291918190196157e-07,False
24.0,+,4,6,15371.78776,0.64,15371.853989385643,15371.853989232633,-1.5300975064747036e-07,False
24.0,+,7,2,15455.9556,0.36,15455.928948948973,15455.92894903172,8.274764695670456e-08,False
24.0,+,4,6,15507.5743,0.49,15507.551313545533,15507.551313169222,-3.7631070881616324e-07,False
24.0,+,8,0,16079.30788,36.0,16079.303739994852,16079.303739808676,-1.8617538444232196e-07,False
24.0,+,4,7,16679.02523,0.25,16679.17430072214,16679.174300782768,6.06269168201834e-08,False
24.0,+,7,3,16784.67636,0.64,16784.63568408814,16784.635683905522,-1.826192601583898e-07,False
24.0,+,4,7,16813.1823,0.16,16813.267675187246,16813.267674797786,-3.8946018321439624e-07,False
24.0,+,8,1,17493.55175,0.36,17493.450080362123,17493.45008018649,-1.7563434084877372e-07,False
24.0,+,4,8,17964.66721,0.09,17964.903641920668,17964.90364209088,1.7021375242620707e-07,False
24.0,+,7,4,18090.62731,0.49,18090.597157189648,18090.59715586736,-1.3222888810560107e-06,False
24.0,+,4,8,18097.24085,0.04,18097.393328737508,18097.393328122114,-6.1539321905002e-07,False
24.0,+,8,2,18907.84511,0.09,18908.12629845904,18908.126298303603,-1.5543628251180053e-07,False
24.0,+,7,5,19373.88208,0.09,19373.885672061802,19373.8856704141,-1.6477024473715574e-06,False
24.0,+,7,6,20634.5002,0.25,20634.512988566516,20634.512984174846,-4.391669790493324e-06,False
24.0,+,6,0,20952.00978,196.0,20951.953113225598,20951.953113377396,1.5179830370470881e-07,False
24.0,+,6,0,21036.61124,169.0,21036.597601107507,21036.5976031679,2.060391125269234e-06,False
24.0,+,6,0,21125.40113,169.0,21125.51398158058,21125.513983598725,2.018143277382478e-06,False
24.0,+,7,7,21872.58039,0.16,21872.57585714655,21872.575857002266,-1.4428223948925734e-07,False
24.0,+,6,1,22694.51623,0.49,22694.44280015421,22694.442799435074,-7.191374606918544e-07,False
24.0,+,6,1,22778.11568,0.64,22778.057871397243,22778.057871351524,-4.5718479668721557e-08,False
24.0,+,6,1,22865.86548,0.36,22865.940195502513,22865.94019550381,1.2951204553246498e-09,False
24.0,+,7,8,23088.11335,0.01,23088.053755603687,23088.053757462167,1.858479663496837e-06,False
24.0,+,6,2,24399.27698,0.49,24399.25801161293,24399.25802326628,1.1653351975837722e-05,False
24.0,+,6,2,24481.66995,0.64,24481.8302143508,24481.830176580897,-3.776990342885256e-05,False
24.0,+,6,2,24568.40439,0.09,24568.643273794132,24568.643267873813,-5.9203193814028054e-06,False
24.0,+,6,3,26062.266,2.25,26062.206596936863,26062.206590487764,-6.449099601013586e-06,False
24.0,+,6,3,26143.6722,2.25,26143.60449353486,26143.604475529264,-1.80055940290913e-05,False
24.0,+,6,3,26229.14746,1.69,26229.235442209632,26229.23543112159,-1.1088042811024934e-05,False
24.0,+,6,4,27679.86198,0.01,27679.76270208232,27679.762428773112,-0.00027330920784152113,False
24.0,+,6,4,27759.85953,0.16,27760.02029212645,27760.02066381108,0.00037168462949921377,False
24.0,+,6,4,27844.77451,0.09,27844.710088087148,27844.710145537014,5.7449866289971396e-05,False
24.0,+,6,5,29245.17995,0.09,29245.20065759671,29245.200674356252,1.6759542631916702e-05,False
24.0,+,6,5,29323.98798,0.09,29323.966865923914,29323.966908979735,4.305582115193829e-05,False
24.0,+,6,5,29406.77067,0.01,29406.917097698104,29406.91715595388,5.825577682117e-05,False
24.0,+,6,6,30752.40537,0.0,30754.590949058824,30754.590857155672,-9.190315176965669e-05,False
24.0,+,6,6,30829.3809,0.0,30829.33410736896,30829.333970620348,-0.00013674861111212522,False
24.0,+,6,6,30911.70553,0.0,30912.717510550723,30912.717393132116,-0.00011741860726033337,False
24.0,+,6,7,32191.903,0.01,32191.814238969593,32191.814252914668,1.3945074897492304e-05,False
24.0,+,6,7,32267.11988,0.04,32267.178175793466,32267.178194330405,1.853693902376108e-05,False
24.0,+,6,7,32347.12051,0.01,32346.857749039133,32346.857760763214,1.17240815598052e-05,False
24.0,+,6,8,33554.321,0.04,33554.00700513731,33554.00698169385,-2.3443462850991637e-05,False
24.0,+,6,8,33628.17765,0.04,33628.36885345816,33628.36884469078,-8.76737612998113e-06,False
24.0,+,6,8,33706.54152,0.04,33704.18399702826,33704.183991816884,-5.211375537328422e-06,False
24.0,+,6,9,34836.31836,0.0,34835.67463657273,34835.6746196121,-1.696062827249989e-05,False
24.0,+,6,9,34906.35888,0.0,34906.0226584324,34906.02265665783,-1.7745696823112667e-06,False
24.0,+,6,9,34983.12052,0.0,34982.337496801054,34982.33749307797,-3.7230856833048165e-06,False
24.0,+,6,10,36031.05371,0.0051,36030.895776543686,36030.89577621965,-3.2403477234765887e-07,False
24.0,+,6,10,36100.30162,0.0051,36100.04207137381,36100.04206453918,-6.83463440509513e-06,False
24.0,+,6,10,36171.63964,0.0051,36172.82690273477,36172.82689045739,-1.2277378118596971e-05,False
24.0,-,2,0,1506.01885,361.0,1506.013044011379,1506.013046015634,2.00425506591273e-06,False
24.0,-,2,0,1586.24424,676.0,1586.246798482055,1586.24680044367,1.9616149984358344e-06,False
24.0,-,2,0,1668.68194,289.0,1668.67190356122,1668.671905379511,1.8182909116148949e-06,False
24.0,-,2,1,3114.83853,4.0,3114.832218925557,3114.832219322435,3.9687802200205624e-07,False
24.0,-,2,1,3194.31376,7.84,3194.299937223991,3194.299937221653,-2.337856130907312e-09,False
24.0,-,2,1,3275.90116,4.41,3275.866555615499,3275.866554778087,-8.37411789689213e-07,False
24.0,-,2,2,4700.30183,4.84,4700.342461431827,4700.34246356215,2.1303230823832564e-06,False
24.0,-,2,2,4779.02446,9.0,4779.047941880781,4779.047942515916,6.351347110467032e-07,False
24.0,-,2,2,4859.76129,3.61,4859.741264330084,4859.741262084442,-2.245642463094555e-06,False
24.0,-,2,3,6262.38872,2.56,6262.412387051954,6262.412391357199,4.305245056457352e-06,False
24.0,-,2,3,6340.36206,2.89,6340.367331853947,6340.367332646546,7.925991667434573e-07,False
24.0,-,2,3,6420.24925,2.25,6420.169911188913,6420.169904966496,-6.222417141543701e-06,False
24.0,-,2,4,7801.07332,1.44,7801.122988371407,7801.122996246962,7.875555638747755e-06,False
24.0,-,2,4,7878.44871,1.0,7878.346890668578,7878.346891207018,5.384399628383107e-07,False
24.0,-,2,4,7957.28645,0.64,7957.222654029813,7957.222639642261,-1.438755225535715e-05,False
24.0,-,3,0,9230.9811,484.0,9230.898976144159,9230.898978442205,2.2980457288213074e-06,False
24.0,-,2,5,9316.23694,0.64,9316.452113675894,9316.452132548253,1.887235885078553e-05,False
24.0,-,2,5,9392.92534,0.81,9393.008264587368,9393.00826690634,2.318971382919699e-06,False
24.0,-,2,5,9470.94463,0.81,9470.84217827869,9470.842146567575,-3.171111529809423e-05,False
24.0,-,3,1,10804.79702,4.0,10804.705504503596,10804.705505752081,1.2484852049965411e-06,False
24.0,-,2,6,10808.65003,1.0,10808.698332651398,10808.698342343685,9.69228676694911e-06,False
24.0,-,2,6,10884.28541,0.25,10884.309235857523,10884.309236570873,7.133494364097714e-07,False
24.0,-,2,6,10961.63689,1.21,10961.636665151897,10961.636648899317,-1.625257937121205e-05,False
24.0,-,2,7,12272.09837,0.04,12274.626198471135,12274.626452119435,0.00025364830071339384,False
24.0,-,2,7,12350.40104,0.01,12352.12806780789,12352.12819196793,0.00012416004028636962,False
24.0,-,3,2,12354.33454,3.24,12354.254842112803,12354.254856653031,1.454022822144907e-05,False
24.0,-,5,1,12364.863,0.01,12359.803280052365,12359.802893789563,-0.0003862628018396208,False
24.0,-,2,7,12425.66211,0.01,12425.02957382574,12425.029252092476,-0.0003217332632630132,False
24.0,-,2,8,13721.73161,0.16,13722.210928600409,13722.210973627436,4.502702722675167e-05,False
24.0,-,2,8,13798.07702,0.001,13796.667138372273,13796.667143475137,5.102863724459894e-06,False
24.0,-,2,8,13871.68173,0.25,13871.55712536907,13871.557050365083,-7.500398714910261e-05,False
24.0,-,3,3,13879.55635,1.21,13879.490716259841,13879.49071714443,8.845890988595784e-07,False
24.0,-,2,9,15144.80296,0.0133,15144.641675941259,15144.641665224162,-1.0717096301959828e-05,False
24.0,-,2,9,15217.68541,0.0093,15217.754446252799,15217.754444682943,-1.5698551578680053e-06,False
24.0,-,2,9,15292.83589,0.0093,15292.841829234605,15292.841849871611,2.0637005945900455e-05,False
24.0,-,3,4,15380.37191,0.64,15380.333276298421,15380.333276888266,5.898455128772184e-07,False
24.0,-,3,5,16856.67235,0.09,16856.740127779587,16856.74012906661,1.2870223145000637e-06,False
24.0,-,3,6,18308.47478,0.01,18308.586145461453,18308.58614626549,8.040369721129537e-07,False
25.0,+,4,0,7213.67691,256.0,7213.562900596474,7213.562900471738,-1.2473537935875356e-07,False
25.0,+,4,1,8651.20146,2.56,8651.064707806474,8651.064707579108,-2.2736639948561788e-07,False
25.0,+,4,2,10066.54173,1.96,10066.448364225478,10066.448364117945,-1.075331965694204e-07,False
25.0,+,4,3,11459.78922,2.56,11459.695718625562,11459.695718385785,-2.3977736418601125e-07,False
25.0,+,7,0,12802.35456,25.0,12802.34488034317,12802.344881661977,1.318807335337624e-06,False
25.0,+,4,4,12830.99523,1.69,12830.893878863539,12830.893878707113,-1.5642581274732947e-07,False
25.0,+,7,1,14175.93724,0.16,14175.903188507917,14175.903188431708,-7.62083800509572e-08,False
25.0,+,4,5,14180.26877,1.0,14180.150091714551,14180.150091561165,-1.5338628145400435e-07,False
25.0,+,4,6,15507.67034,0.36,15507.577849193218,15507.57784893691,-2.56308339885436e-07,False
25.0,+,7,2,15526.63478,0.36,15526.60402639092,15526.604026468112,7.719245331827551e-08,False
25.0,+,4,7,16813.34195,0.36,16813.298362080273,16813.298361929927,-1.5034675016067922e-07,False
25.0,+,7,3,16854.50563,0.64,16854.465051347674,16854.465051180567,-1.6710691852495074e-07,False
25.0,+,4,8,18097.35445,0.01,18097.428300595824,18097.428300394957,-2.0086736185476184e-07,False
25.0,+,7,4,18159.61558,0.36,18159.580651801454,18159.580650491822,-1.3096323527861387e-06,False
25.0,+,7,5,19442.02559,0.16,19442.022689395737,19442.022687762204,-1.6335325199179351e-06,False
25.0,+,7,6,20701.79296,0.25,20701.803882016648,20701.80387779524,-4.221408744342625e-06,False
25.0,+,6,0,21035.18735,144.0,21035.216136107578,21035.216136327315,2.1973755792714655e-07,False
25.0,+,6,0,21124.47639,144.0,21124.527453452585,21124.52745554996,2.0973748178221285e-06,False
25.0,+,6,0,21215.65775,121.0,21215.62019524622,21215.62019720729,1.9610670278780162e-06,False
25.0,+,7,7,21939.01316,0.09,21939.01531522987,21939.015315101962,-1.2790769687853754e-07,False
25.0,+,6,1,22776.71131,0.64,22776.722629497268,22776.722628580876,-9.163923095911741e-07,False
25.0,+,6,1,22864.96737,0.36,22864.96931066583,22864.969310441673,-2.2415770217776299e-07,False
25.0,+,6,1,22955.08166,0.25,22955.00353607605,22955.003536798205,7.221569831017405e-07,False
25.0,+,6,2,24480.2864,0.64,24480.339680882906,24480.339686773204,5.890298780286685e-06,False
25.0,+,6,2,24567.55226,0.25,24567.705189066393,24567.705186656276,-2.4101173039525747e-06,False
25.0,+,6,2,24656.43633,0.25,24656.300139651423,24656.300132920514,-6.730908353347331e-06,False
25.0,+,6,3,26142.27159,1.96,26142.307468991523,26142.307460076077,-8.91544550540857e-06,False
25.0,+,6,3,26228.27926,0.81,26228.31338149095,26228.313352656787,-2.8834161639679223e-05,False
25.0,+,6,3,26316.01012,1.69,26315.931551832826,26315.93153134279,-2.0490035240072757e-05,False
25.0,+,6,4,27758.24037,0.04,27758.016077118446,27758.015643482035,-0.0004336364108894486,False
25.0,+,6,4,27843.64622,0.04,27843.954139702528,27843.954341480105,0.00020177757687633857,False
25.0,+,6,4,27929.46577,0.25,27929.444563398516,27929.444573627603,1.0229086910840124e-05,False
25.0,+,6,5,29322.64334,0.16,29322.743509160126,29322.743503784928,-5.375197360990569e-06,False
25.0,+,6,5,29406.06249,0.09,29406.09041715761,29406.090376158834,-4.099877696717158e-05,False
25.0,+,6,5,29490.81274,0.04,29490.835475203992,29490.835440734525,-3.4469467209419236e-05,False
25.0,+,6,6,30828.49319,0.01,30828.18121588794,30828.181150787546,-6.510039384011179e-05,False
25.0,+,6,6,30911.1474,0.01,30911.74546542636,30911.745295863024,-0.00016956333638518117,False
25.0,+,6,6,30993.0565,0.01,30992.843790363233,30992.843531205643,-0.000259157590335235,False
25.0,+,6,7,32265.82313,0.04,32266.0521826068,32266.052185042852,2.4360524548683316e-06,False
25.0,+,6,7,32346.45223,0.01,32346.143597756913,32346.14357928921,-1.846770101110451e-05,False
25.0,+,6,7,32427.04285,0.01,32427.137998399587,32427.1379788816,-1.9517985492711887e-05,False
25.0,+,6,8,33627.28703,0.04,33627.316618834506,33627.31659319728,-2.5637222279328853e-05,False
25.0,+,6,8,33705.31141,0.04,33703.728131705364,33703.72809463001,-3.707535506691784e-05,False
25.0,+,6,8,33781.92589,0.04,33784.164070773324,33784.1640588176,-1.195572258438915e-05,False
25.0,+,6,9,34904.99962,0.0059,34905.06617680331,34905.06616290444,-1.3898868928663433e-05,False
25.0,+,6,9,34983.15702,0.0,34981.247320938965,34981.247319571325,-1.367639924865216e-06,False
25.0,+,6,9,35057.82174,0.0059,35057.307589413846,35057.307587565025,-1.8488208297640085e-06,False
25.0,+,6,10,36098.90796,0.0051,36099.1225382574,36099.12254363487,5.377471097745001e-06,False
25.0,+,6,10,36172.39242,0.0051,36172.387879115406,36172.38787856647,-5.489346222020686e-07,False
25.0,+,6,10,36246.94089,0.0051,36246.627279157365,36246.627276321684,-2.835680788848549e-06,False
25.0,-,2,0,1583.82819,484.0,1583.826108198119,1583.826110135858,1.9377389435248915e-06,False
25.0,-,2,0,1666.09953,289.0,1666.094442398301,1666.094444332226,1.9339249774930067e-06,False
25.0,-,2,0,1752.37839,441.0,1752.383357313199,1752.383359240658,1.927458924910752e-06,False
25.0,-,2,1,3191.88841,7.84,3191.869937720602,3191.869937683905,-3.669720172183588e-08,False
25.0,-,2,1,3273.31202,5.76,3273.29537820422,3273.295378033472,-1.7074808056349866e-07,False
25.0,-,2,1,3358.77183,6.76,3358.756329008678,3358.756328982214,-2.646402208483778e-08,False
25.0,-,2,2,4776.59305,8.41,4776.607469739723,4776.607470331963,5.922402124269865e-07,False
25.0,-,2,2,4857.16329,4.41,4857.177446065902,4857.177446066678,7.767084753140807e-10,False
25.0,-,2,2,4941.79726,5.29,4941.81677600519,4941.816776558981,5.537904144148342e-07,False
25.0,-,2,3,6337.93861,2.25,6337.91526535337,6337.915265986205,6.328345989459194e-07,False
25.0,-,2,3,6417.63184,4.0,6417.61587903143,6417.615878296461,-7.349690349656157e-07,False
25.0,-,2,3,6501.45545,2.56,6501.450159757011,6501.450160375457,6.184463927638717e-07,False
25.0,-,2,4,7875.91472,1.44,7875.882229305725,7875.882229414046,1.0832172847585753e-07,False
25.0,-,2,4,7954.68002,1.0,7954.684080491416,7954.684077718304,-2.7731121008400805e-06,False
25.0,-,2,4,8037.73499,0.64,8037.742119672658,8037.74211969556,2.2901986085344106e-08,False
25.0,-,3,0,9310.85951,961.0,9310.896660271103,9310.89666257072,2.299617335665971e-06,False
25.0,-,2,5,9390.49031,1.21,9390.530312801626,9390.530313939984,1.1383581295376644e-06,False
25.0,-,2,5,9468.27328,0.64,9468.33959985826,9468.339594545743,-5.312516805133782e-06,False
25.0,-,2,5,9550.63353,0.64,9550.713543703305,9550.713544686841,9.835366654442623e-07,False
25.0,-,2,6,10881.731,1.0,10881.815189183057,10881.815188656275,-5.267811502562836e-07,False
25.0,-,3,1,10883.82463,8.41,10883.848776222381,10883.848777566252,1.3438711903290823e-06,False
25.0,-,2,6,10959.03065,1.0,10959.069951748172,10959.069948909795,-2.838376531144604e-06,False
25.0,-,2,6,11040.70851,0.36,11040.31741346273,11040.317413218614,-2.441156539134681e-07,False
25.0,-,2,7,12349.471,0.01,12349.685931540518,12349.6859378671,6.326581569737755e-06,False
25.0,-,2,7,12422.5712,0.01,12423.164838593471,12423.16477921435,-5.93791210121708e-05,False
25.0,-,3,2,12432.50524,5.29,12432.55024188702,12432.550243946356,2.0593361114151776e-06,False
25.0,-,2,7,12505.88146,0.01,12506.490806759404,12506.49083045344,2.3694035917287692e-05,False
25.0,-,2,8,13794.27037,0.25,13794.1430735513,13794.143075404687,1.8533864931669086e-06,False
