J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
9.0,-,3,760.16878,2,0,-1.0,1.0,0.0,529.0,760.1642,0.004579999999918982,3,2,0,-1.0,1.0,0.0,True,,0.0028
9.0,-,4,796.50285,2,0,-1.0,0.0,-1.0,529.0,796.5061,-0.003249999999979991,4,2,0,-1.0,0.0,-1.0,True,,0.0028
9.0,-,6,2341.98571,2,1,-1.0,-1.0,-2.0,9.61,2341.9741,0.011610000000018772,6,2,1,-1.0,-1.0,-2.0,True,,5.2e-05
9.0,-,7,2376.70345,2,1,-1.0,1.0,0.0,12.25,2376.6866,0.016849999999976717,7,2,1,-1.0,1.0,0.0,True,,6.6e-05
9.0,-,8,2412.71994,2,1,-1.0,0.0,-1.0,12.96,2412.7153,0.004640000000108557,8,2,1,-1.0,0.0,-1.0,True,,7e-05
9.0,-,10,3935.4638,2,2,-1.0,-1.0,-2.0,9.0,3935.5054,-0.041600000000016735,10,2,2,-1.0,-1.0,-2.0,True,,4.8e-05
9.0,-,11,3969.91193,2,2,-1.0,1.0,0.0,7.29,3969.9427,-0.03076999999984764,11,2,2,-1.0,1.0,0.0,True,,3.9e-05
9.0,-,12,4005.6158,2,2,-1.0,0.0,-1.0,8.41,4005.6602,-0.044399999999768625,12,2,2,-1.0,0.0,-1.0,True,,4.5e-05
9.0,-,13,5505.61944,2,3,-1.0,-1.0,-2.0,4.0,5505.6029,0.016540000000532018,13,2,3,-1.0,-1.0,-2.0,True,,2.2e-05
9.0,-,14,5539.78857,2,3,-1.0,1.0,0.0,4.0,5539.7657,0.02286999999978434,14,2,3,-1.0,1.0,0.0,True,,2.2e-05
9.0,-,16,5575.17657,2,3,-1.0,0.0,-1.0,2.89,5575.1764,0.00016999999934341758,16,2,3,-1.0,0.0,-1.0,True,,1.6e-05
9.0,-,19,7052.41767,2,4,-1.0,-1.0,-2.0,2.25,7052.3712,0.04647000000022672,19,2,4,-1.0,-1.0,-2.0,True,,1.2e-05
9.0,-,20,7086.31275,2,4,-1.0,1.0,0.0,1.44,7086.257,0.05575000000044383,20,2,4,-1.0,1.0,0.0,True,,7.7e-06
9.0,-,21,7121.39344,2,4,-1.0,0.0,-1.0,2.25,7121.3674,0.02603999999973894,21,2,4,-1.0,0.0,-1.0,True,,1.2e-05
9.0,-,25,8413.05785,3,0,-1.0,0.0,-1.0,1024.0,8413.058,-0.00015000000166764949,25,3,0,-1.0,0.0,-1.0,True,,0.0055
9.0,-,26,8575.86943,2,5,-1.0,-1.0,-2.0,1.21,8575.8369,0.03253000000040629,26,2,5,-1.0,-1.0,-2.0,True,,6.5e-06
9.0,-,27,8609.47851,2,5,-1.0,1.0,0.0,1.0,8609.4295,0.049010000000635046,27,2,5,-1.0,1.0,0.0,True,,5.4e-06
9.0,-,28,8644.2456,2,5,-1.0,0.0,-1.0,1.0,8644.259,-0.013399999999819556,28,2,5,-1.0,0.0,-1.0,True,,5.4e-06
9.0,-,32,9449.37651,5,0,0.0,-1.0,-1.0,81.0,9449.3907,-0.014189999999871361,32,5,0,0.0,-1.0,-1.0,True,,0.00044
9.0,-,33,9995.57029,3,1,-1.0,0.0,-1.0,10.24,9995.5765,-0.0062099999995552935,33,3,1,-1.0,0.0,-1.0,True,,5.5e-05
9.0,-,34,10075.98002,2,6,-1.0,-1.0,-2.0,0.81,10075.9644,0.01562000000012631,34,2,6,-1.0,-1.0,-2.0,True,,4.4e-06
9.0,-,35,10109.33805,2,6,-1.0,1.0,0.0,1.69,10109.3213,0.01675000000068394,35,2,6,-1.0,1.0,0.0,True,,9.1e-06
9.0,-,36,10143.76996,2,6,-1.0,0.0,-1.0,1.44,10143.8142,-0.04424000000108208,36,2,6,-1.0,0.0,-1.0,True,,7.7e-06
9.0,-,40,11479.05242,5,1,0.0,-1.0,-1.0,1.96,11479.0696,-0.017180000000735163,40,5,1,0.0,-1.0,-1.0,True,,1.1e-05
9.0,-,41,11552.92113,2,7,-1.0,-1.0,-2.0,0.16,11552.7264,0.19473000000107277,41,2,7,-1.0,-1.0,-2.0,True,,8.6e-07
9.0,-,42,11553.85709,3,2,-1.0,0.0,-1.0,10.24,11553.901,-0.043910000000323635,42,3,2,-1.0,0.0,-1.0,True,,5.5e-05
9.0,-,43,11586.14291,2,7,-1.0,1.0,0.0,0.36,11586.253,-0.11009000000012747,43,2,7,-1.0,1.0,0.0,True,,1.9e-06
9.0,-,44,11620.01722,2,7,-1.0,0.0,-1.0,0.49,11619.9966,0.020619999999325955,44,2,7,-1.0,0.0,-1.0,True,,2.6e-06
9.0,-,49,13006.10746,2,8,-1.0,-1.0,-2.0,0.81,13006.061,0.046459999999569845,49,2,8,-1.0,-1.0,-2.0,True,,4.4e-06
9.0,-,50,13038.85945,2,8,-1.0,1.0,0.0,0.36,13038.7731,0.08634999999958382,50,2,8,-1.0,1.0,0.0,True,,1.9e-06
9.0,-,51,13072.73112,2,8,-1.0,0.0,-1.0,0.16,13072.773,-0.041879999998855055,51,2,8,-1.0,0.0,-1.0,True,,8.6e-07
9.0,-,52,13087.8627,3,3,-1.0,0.0,-1.0,4.84,13087.8758,-0.013100000000122236,52,3,3,-1.0,0.0,-1.0,True,,2.6e-05
9.0,-,56,13481.09089,5,2,0.0,-1.0,-1.0,0.01,13480.9711,0.11978999999882944,56,5,2,0.0,-1.0,-1.0,True,,5.4e-08
9.0,-,58,14436.18614,2,9,-1.0,-1.0,-2.0,0.03,14436.0367,0.14943999999923108,58,2,9,-1.0,-1.0,-2.0,True,,1.6e-07
9.0,-,59,14468.74164,2,9,-1.0,1.0,0.0,0.037,14468.6339,0.10773999999946682,59,2,9,-1.0,1.0,0.0,True,,2e-07
9.0,-,60,14502.17926,2,9,-1.0,0.0,-1.0,0.03,14502.1804,-0.0011399999984860187,60,2,9,-1.0,0.0,-1.0,True,,1.6e-07
9.0,-,61,14597.52269,3,4,-1.0,0.0,-1.0,3.61,14597.5032,0.019490000000587315,61,3,4,-1.0,0.0,-1.0,True,,1.9e-05
9.0,-,67,15452.09732,5,3,0.0,-1.0,-1.0,0.01,15451.7049,0.3924200000001292,67,5,3,0.0,-1.0,-1.0,True,,5.4e-08
9.0,-,74,16082.74663,3,5,-1.0,0.0,-1.0,1.69,16082.7254,0.021230000000286964,74,3,5,-1.0,0.0,-1.0,True,,9.1e-06
9.0,-,84,17543.45655,3,6,-1.0,0.0,-1.0,0.49,17543.4378,0.018749999999272404,84,3,6,-1.0,0.0,-1.0,True,,2.6e-06
9.0,-,93,18979.58167,3,7,-1.0,0.0,-1.0,0.16,18979.5194,0.06226999999853433,93,3,7,-1.0,0.0,-1.0,True,,8.6e-07
9.0,-,106,20390.99849,3,8,-1.0,0.0,-1.0,0.04,20390.9141,0.08438999999998487,106,3,8,-1.0,0.0,-1.0,True,,2.2e-07
10.0,+,1,199.13431,1,0,0.0,0.0,0.0,841.0,199.1361,-0.0017899999999997362,1,1,0,0.0,0.0,0.0,True,,0.0045
10.0,+,5,2024.61591,1,1,0.0,0.0,0.0,112.25,2024.6144,0.001510000000052969,5,1,1,0.0,0.0,0.0,True,,0.0006
10.0,+,9,3821.77411,1,2,0.0,0.0,0.0,12.96,3821.7721,0.002009999999700085,9,1,2,0.0,0.0,0.0,True,,7e-05
10.0,+,15,5589.69348,1,3,0.0,0.0,0.0,5.29,5589.6525,0.040979999999763095,15,1,3,0.0,0.0,0.0,True,,2.8e-05
10.0,+,17,6381.40861,4,0,0.0,1.0,1.0,729.0,6381.4265,-0.01788999999916996,17,4,0,0.0,1.0,1.0,True,,0.0039
10.0,+,18,6443.97171,4,0,0.0,0.0,0.0,576.0,6443.9492,0.02250999999978376,18,4,0,0.0,0.0,0.0,True,,0.0031
10.0,+,22,7327.21113,1,4,0.0,0.0,0.0,2.89,7327.124,0.08712999999988824,22,1,4,0.0,0.0,0.0,True,,1.6e-05
10.0,+,23,7828.07253,4,1,0.0,1.0,1.0,5.76,7828.0932,-0.02066999999988184,23,4,1,0.0,1.0,1.0,True,,3.1e-05
10.0,+,24,7889.95209,4,1,0.0,0.0,0.0,5.29,7889.9259,0.0261899999995876,24,4,1,0.0,0.0,0.0,True,,2.8e-05
10.0,+,29,9032.75558,1,5,0.0,0.0,0.0,0.81,9032.6698,0.08577999999943131,29,1,5,0.0,0.0,0.0,True,,4.4e-06
10.0,+,30,9252.56675,4,2,0.0,1.0,1.0,10.24,9252.6382,-0.07144999999945867,30,4,2,0.0,1.0,1.0,True,,5.5e-05
10.0,+,31,9313.75501,4,2,0.0,0.0,0.0,7.84,9313.7803,-0.025289999999586144,31,4,2,0.0,0.0,0.0,True,,4.2e-05
10.0,+,37,10654.94432,4,3,0.0,1.0,1.0,2.25,10655.0232,-0.07887999999911699,37,4,3,0.0,1.0,1.0,True,,1.2e-05
10.0,+,38,10704.21963,1,6,0.0,0.0,0.0,0.81,10704.226,-0.006370000000970322,38,1,6,0.0,0.0,0.0,True,,4.4e-06
10.0,+,39,10715.48499,4,3,0.0,0.0,0.0,3.24,10715.532,-0.0470099999984086,39,4,3,0.0,0.0,0.0,True,,1.7e-05
10.0,+,45,12019.10005,7,0,2.0,0.0,2.0,36.0,12019.064,0.0360499999987951,45,7,0,2.0,0.0,2.0,True,,0.00019
10.0,+,46,12035.33276,4,4,0.0,1.0,1.0,1.96,12035.3832,-0.050440000000889995,46,4,4,0.0,1.0,1.0,True,,1.1e-05
10.0,+,47,12095.14443,4,4,0.0,0.0,0.0,1.96,12095.1474,-0.0029699999995500548,47,4,4,0.0,0.0,0.0,True,,1.1e-05
10.0,+,53,13393.76594,4,5,0.0,1.0,1.0,1.21,13393.7872,-0.02126000000134809,53,4,5,0.0,1.0,1.0,True,,6.5e-06
10.0,+,54,13401.78755,7,1,2.0,0.0,2.0,0.36,13401.7629,0.024649999999383,54,7,1,2.0,0.0,2.0,True,,1.9e-06
10.0,+,55,13452.90475,4,5,0.0,0.0,0.0,1.96,13452.8617,0.04305000000022119,55,4,5,0.0,0.0,0.0,True,,1.1e-05
10.0,+,62,14730.35833,4,6,0.0,1.0,1.0,0.25,14730.3593,-0.0009700000009615906,62,4,6,0.0,1.0,1.0,True,,1.3e-06
10.0,+,63,14761.60226,7,2,2.0,0.0,2.0,0.36,14761.5973,0.00496000000021013,63,7,2,2.0,0.0,2.0,True,,1.9e-06
10.0,+,64,14788.82973,4,6,0.0,0.0,0.0,0.64,14788.7443,0.08542999999917811,64,4,6,0.0,0.0,0.0,True,,3.4e-06
10.0,+,65,15358.71336,8,0,0.0,0.0,0.0,36.0,15358.712,0.0013600000002043089,65,8,0,0.0,0.0,0.0,True,,0.00019
10.0,+,71,16045.19469,4,7,0.0,1.0,1.0,0.25,16045.2235,-0.028809999999793945,71,4,7,0.0,1.0,1.0,True,,1.3e-06
10.0,+,72,16098.61152,7,3,2.0,0.0,2.0,0.81,16098.5824,0.029120000001057633,72,7,3,2.0,0.0,2.0,True,,4.4e-06
10.0,+,73,16102.96524,4,7,0.0,0.0,0.0,0.36,16102.9189,0.04633999999896332,73,4,7,0.0,0.0,0.0,True,,1.9e-06
10.0,+,75,16778.04494,8,1,0.0,0.0,0.0,0.36,16778.013,0.03194000000075903,75,8,1,0.0,0.0,0.0,True,,1.9e-06
10.0,+,80,17338.37726,4,8,0.0,1.0,1.0,0.09,17338.4993,-0.12203999999837833,80,4,8,0.0,1.0,1.0,True,,4.8e-07
10.0,+,81,17395.45838,4,8,0.0,0.0,0.0,0.09,17395.5049,-0.04651999999987311,81,4,8,0.0,0.0,0.0,True,,4.8e-07
10.0,+,82,17412.87223,7,4,2.0,0.0,2.0,0.81,17412.8234,0.04882999999972526,82,7,4,2.0,0.0,2.0,True,,4.4e-06
10.0,+,85,18196.60553,8,2,0.0,0.0,0.0,0.09,18196.9083,-0.3027699999984179,85,8,2,0.0,0.0,0.0,True,,4.8e-07
10.0,+,92,18704.44884,7,5,2.0,0.0,2.0,0.49,18704.3962,0.05264000000170199,92,7,5,2.0,0.0,2.0,True,,2.6e-06
10.0,+,95,19616.75858,8,3,0.0,0.0,0.0,0.09,19616.6614,0.0971800000006624,95,8,3,0.0,0.0,0.0,True,,4.8e-07
10.0,+,100,19973.38812,7,6,2.0,0.0,2.0,0.49,19973.2643,0.12382000000070548,100,7,6,2.0,0.0,2.0,True,,2.6e-06
10.0,+,103,20145.08432,6,0,1.0,1.0,2.0,289.0,20145.1216,-0.03727999999682652,103,6,0,1.0,1.0,2.0,True,,0.0016
10.0,+,104,20184.28581,6,0,1.0,-1.0,0.0,121.0,20184.3135,-0.027689999998983694,104,6,0,1.0,-1.0,0.0,True,,0.00065
10.0,+,105,20225.6574,6,0,1.0,0.0,1.0,144.0,20225.7782,-0.12080000000059954,105,6,0,1.0,0.0,1.0,True,,0.00077
10.0,+,112,21219.81608,7,7,2.0,0.0,2.0,0.36,21219.7024,0.1136800000022049,112,7,7,2.0,0.0,2.0,True,,1.9e-06
10.0,+,117,21896.97951,6,1,1.0,1.0,2.0,1.96,21896.9781,0.001410000000760192,117,6,1,1.0,1.0,2.0,True,,1.1e-05
10.0,+,118,21935.73869,6,1,1.0,-1.0,0.0,2.56,21935.7432,-0.004510000002483139,118,6,1,1.0,-1.0,0.0,True,,1.4e-05
10.0,+,119,21976.64383,6,1,1.0,0.0,1.0,0.64,21976.7854,-0.14156999999977415,119,6,1,1.0,0.0,1.0,True,,3.4e-06
10.0,+,124,22443.74641,7,8,2.0,0.0,2.0,0.09,22443.5425,0.20391000000017812,124,7,8,2.0,0.0,2.0,True,,4.8e-07
10.0,+,133,23611.30826,6,2,1.0,1.0,2.0,0.25,23610.6898,0.6184600000015053,133,6,2,1.0,1.0,2.0,True,,1.3e-06
10.0,+,135,23650.64833,6,2,1.0,-1.0,0.0,0.16,23652.1827,-1.5343700000012177,135,6,2,1.0,-1.0,0.0,True,,8.6e-07
10.0,+,136,23690.16165,6,2,1.0,0.0,1.0,0.25,23690.4258,-0.26415000000270084,136,6,2,1.0,0.0,1.0,True,,1.3e-06
10.0,+,151,25285.22569,6,3,1.0,1.0,2.0,2.25,25285.1569,0.06878999999753432,151,6,3,1.0,1.0,2.0,True,,1.2e-05
10.0,+,152,25322.98889,6,3,1.0,-1.0,0.0,2.89,25322.94,0.04889000000184751,152,6,3,1.0,-1.0,0.0,True,,1.6e-05
10.0,+,153,25362.84182,6,3,1.0,0.0,1.0,1.96,25362.9922,-0.15037999999913154,153,6,3,1.0,0.0,1.0,True,,1.1e-05
10.0,+,165,26910.85036,6,4,1.0,1.0,2.0,0.49,26912.2212,-1.370839999999589,165,6,4,1.0,1.0,2.0,True,,2.6e-06
10.0,+,167,26951.10202,6,4,1.0,-1.0,0.0,1.0,26950.9862,0.11581999999907566,167,6,4,1.0,-1.0,0.0,True,,5.4e-06
10.0,+,168,26990.68971,6,4,1.0,0.0,1.0,0.09,26992.1625,-1.4727899999998044,169,6,4,1.0,0.0,1.0,True,,4.8e-07
10.0,+,182,28492.21958,6,5,1.0,1.0,2.0,0.64,28492.1677,0.051879999999073334,182,6,5,1.0,1.0,2.0,True,,3.4e-06
10.0,+,183,28528.79889,6,5,1.0,-1.0,0.0,0.81,28528.7466,0.0522899999996298,183,6,5,1.0,-1.0,0.0,True,,4.4e-06
10.0,+,184,28567.38918,6,5,1.0,0.0,1.0,0.36,28567.606,-0.21682000000146218,184,6,5,1.0,0.0,1.0,True,,1.9e-06
10.0,+,199,30013.27481,6,6,1.0,1.0,2.0,0.16,30013.0132,0.26160999999774504,199,6,6,1.0,1.0,2.0,True,,8.6e-07
10.0,+,200,30048.43949,6,6,1.0,-1.0,0.0,0.25,30048.996,-0.556509999998525,200,6,6,1.0,-1.0,0.0,True,,1.3e-06
10.0,+,202,30087.17081,6,6,1.0,0.0,1.0,0.04,30086.653,0.5178100000011909,202,6,6,1.0,0.0,1.0,True,,2.2e-07
10.0,+,215,31468.91052,6,7,1.0,1.0,2.0,0.16,31468.8836,0.026920000000245636,215,6,7,1.0,1.0,2.0,True,,8.6e-07
10.0,+,216,31503.9551,6,7,1.0,-1.0,0.0,0.25,31503.8823,0.07279999999809661,216,6,7,1.0,-1.0,0.0,True,,1.3e-06
10.0,+,217,31540.96846,6,7,1.0,0.0,1.0,0.36,31541.2639,-0.29544000000169035,217,6,7,1.0,0.0,1.0,True,,1.9e-06
10.0,+,229,32850.13974,6,8,1.0,1.0,2.0,0.16,32850.1389,0.000840000000607688,229,6,8,1.0,1.0,2.0,True,,8.6e-07
10.0,+,230,32884.39102,6,8,1.0,-1.0,0.0,0.36,32884.3309,0.060120000001916196,230,6,8,1.0,-1.0,0.0,True,,1.9e-06
10.0,+,231,32920.48598,6,8,1.0,0.0,1.0,0.25,32920.4559,0.030079999996814877,231,6,8,1.0,0.0,1.0,True,,1.3e-06
10.0,+,243,34149.51033,6,9,1.0,1.0,2.0,0.0004,34149.3792,0.1311299999943003,242,6,9,1.0,1.0,2.0,True,,2.2e-09
10.0,+,245,34182.98627,6,9,1.0,-1.0,0.0,0.0004,34183.1879,-0.20162999999593012,244,6,9,1.0,-1.0,0.0,True,,2.2e-09
10.0,+,247,34217.87969,6,9,1.0,0.0,1.0,0.0004,34211.7669,6.112789999999222,245,6,9,1.0,0.0,1.0,True,,2.2e-09
10.0,+,263,35366.87864,6,10,1.0,1.0,2.0,0.0051,35366.946,-0.06736000000091735,259,6,10,1.0,1.0,2.0,True,,2.7e-08
10.0,+,264,35399.10169,6,10,1.0,-1.0,0.0,0.0051,35398.9848,0.116890000004787,261,6,10,1.0,-1.0,0.0,True,,2.7e-08
10.0,+,265,35433.09882,6,10,1.0,0.0,1.0,0.0051,35433.2395,-0.14068000000406755,262,6,10,1.0,0.0,1.0,True,,2.7e-08
10.0,-,1,754.90209,2,0,-1.0,-1.0,-2.0,529.0,754.9057,-0.003609999999980573,1,2,0,-1.0,-1.0,-2.0,True,,0.0028
10.0,-,2,793.0794,2,0,-1.0,1.0,0.0,841.0,793.079,0.0004000000000132786,2,2,0,-1.0,1.0,0.0,True,,0.0045
10.0,-,3,832.52383,2,0,-1.0,0.0,-1.0,484.0,832.5228,0.0010300000000142973,3,2,0,-1.0,0.0,-1.0,True,,0.0026
10.0,-,4,2371.40524,2,1,-1.0,-1.0,-2.0,9.0,2371.4023,0.002939999999853171,4,2,1,-1.0,-1.0,-2.0,True,,4.8e-05
10.0,-,5,2409.27761,2,1,-1.0,1.0,0.0,10.24,2409.2662,0.011410000000068976,5,2,1,-1.0,1.0,0.0,True,,5.5e-05
10.0,-,6,2448.34813,2,1,-1.0,0.0,-1.0,7.29,2448.3522,-0.004069999999956053,6,2,1,-1.0,0.0,-1.0,True,,3.9e-05
10.0,-,7,3964.58778,2,2,-1.0,-1.0,-2.0,3.61,3964.6305,-0.04272000000037224,7,2,2,-1.0,-1.0,-2.0,True,,1.9e-05
10.0,-,8,4002.14957,2,2,-1.0,1.0,0.0,10.24,4002.1868,-0.037229999999908614,8,2,2,-1.0,1.0,0.0,True,,5.5e-05
10.0,-,9,4040.89538,2,2,-1.0,0.0,-1.0,6.25,4040.9122,-0.016820000000279833,9,2,2,-1.0,0.0,-1.0,True,,3.4e-05
10.0,-,10,5534.41717,2,3,-1.0,-1.0,-2.0,2.25,5534.4241,-0.006930000000465952,10,2,3,-1.0,-1.0,-2.0,True,,1.2e-05
10.0,-,11,5571.68564,2,3,-1.0,1.0,0.0,5.76,5571.6764,0.00923999999940861,11,2,3,-1.0,1.0,0.0,True,,3.1e-05
10.0,-,12,5610.08056,2,3,-1.0,0.0,-1.0,2.56,5610.0384,0.04215999999996711,12,2,3,-1.0,0.0,-1.0,True,,1.4e-05
10.0,-,14,7080.91286,2,4,-1.0,-1.0,-2.0,1.21,7080.8859,0.026960000000144646,14,2,4,-1.0,-1.0,-2.0,True,,6.5e-06
10.0,-,15,7117.86984,2,4,-1.0,1.0,0.0,4.0,7117.8384,0.031440000000657164,15,2,4,-1.0,1.0,0.0,True,,2.2e-05
10.0,-,16,7155.90437,2,4,-1.0,0.0,-1.0,1.21,7155.8286,0.07577000000037515,16,2,4,-1.0,0.0,-1.0,True,,6.5e-06
10.0,-,18,8445.21496,3,0,-1.0,0.0,-1.0,484.0,8445.193,0.021960000000035507,18,3,0,-1.0,0.0,-1.0,True,,0.0026
10.0,-,19,8604.0108,2,5,-1.0,-1.0,-2.0,0.36,8604.0363,-0.025499999999738066,19,2,5,-1.0,-1.0,-2.0,True,,1.9e-06
10.0,-,20,8640.68918,2,5,-1.0,1.0,0.0,1.0,8640.6983,-0.009120000000621076,20,2,5,-1.0,1.0,0.0,True,,5.4e-06
10.0,-,21,8678.38822,2,5,-1.0,0.0,-1.0,0.64,8678.2806,0.10762000000067928,21,2,5,-1.0,0.0,-1.0,True,,3.4e-06
10.0,-,23,9449.78306,5,0,0.0,-1.0,-1.0,81.0,9449.5742,0.20886000000064087,23,5,0,0.0,-1.0,-1.0,True,,0.00044
10.0,-,25,10027.38457,3,1,-1.0,0.0,-1.0,6.76,10027.3703,0.01426999999966938,25,3,1,-1.0,0.0,-1.0,True,,3.6e-05
10.0,-,26,10103.86152,2,6,-1.0,-1.0,-2.0,1.21,10103.8731,-0.011580000000321888,26,2,6,-1.0,-1.0,-2.0,True,,6.5e-06
10.0,-,27,10140.20473,2,6,-1.0,1.0,0.0,1.44,10140.2222,-0.017470000000685104,27,2,6,-1.0,1.0,0.0,True,,7.7e-06
10.0,-,28,10177.55767,2,6,-1.0,0.0,-1.0,1.21,10177.5132,0.04447000000072876,28,2,6,-1.0,0.0,-1.0,True,,6.5e-06
10.0,-,30,11479.14845,5,1,0.0,-1.0,-1.0,1.0,11479.4817,-0.33324999999967986,30,5,1,0.0,-1.0,-1.0,True,,5.4e-06
10.0,-,31,11559.14984,5,1,0.0,0.0,0.0,1.0,11558.7423,0.40754000000015367,31,5,1,0.0,0.0,0.0,True,,5.4e-06
10.0,-,32,11581.10055,2,7,-1.0,-1.0,-2.0,0.36,11580.5368,0.5637499999993452,32,2,7,-1.0,-1.0,-2.0,True,,1.9e-06
10.0,-,33,11585.32952,3,2,-1.0,0.0,-1.0,5.29,11585.3524,-0.022880000000441214,33,3,2,-1.0,0.0,-1.0,True,,2.8e-05
10.0,-,34,11616.68184,2,7,-1.0,1.0,0.0,0.25,11616.4107,0.2711399999989226,34,2,7,-1.0,1.0,0.0,True,,1.3e-06
10.0,-,35,11653.81823,2,7,-1.0,0.0,-1.0,0.49,11654.3538,-0.535570000000007,35,2,7,-1.0,0.0,-1.0,True,,2.6e-06
10.0,-,38,13033.25047,2,8,-1.0,-1.0,-2.0,0.81,13033.3058,-0.055329999999230495,38,2,8,-1.0,-1.0,-2.0,True,,4.4e-06
10.0,-,39,13069.02499,2,8,-1.0,1.0,0.0,0.64,13069.1054,-0.0804100000004837,39,2,8,-1.0,1.0,0.0,True,,3.4e-06
10.0,-,40,13105.65754,2,8,-1.0,0.0,-1.0,0.49,13105.4542,0.2033400000000256,40,2,8,-1.0,0.0,-1.0,True,,2.6e-06
10.0,-,41,13118.99201,3,3,-1.0,0.0,-1.0,2.89,13118.9834,0.008610000000771834,41,3,3,-1.0,0.0,-1.0,True,,1.6e-05
10.0,-,44,13481.56768,5,2,0.0,-1.0,-1.0,0.01,13481.0935,0.47417999999925087,44,5,2,0.0,-1.0,-1.0,True,,5.4e-08
10.0,-,46,14463.20777,2,9,-1.0,-1.0,-2.0,0.037,14463.0409,0.16687000000092667,46,2,9,-1.0,-1.0,-2.0,True,,2e-07
10.0,-,47,14498.56759,2,9,-1.0,1.0,0.0,0.0237,14498.4817,0.08589000000029046,47,2,9,-1.0,1.0,0.0,True,,1.3e-07
10.0,-,48,14534.87715,2,9,-1.0,0.0,-1.0,0.037,14534.7768,0.100350000000617,48,2,9,-1.0,0.0,-1.0,True,,2e-07
10.0,-,49,14628.30333,3,4,-1.0,0.0,-1.0,1.96,14628.2665,0.03683000000091852,49,3,4,-1.0,0.0,-1.0,True,,1.1e-05
10.0,-,59,16113.17801,3,5,-1.0,0.0,-1.0,0.81,16113.1432,0.034809999999197316,59,3,5,-1.0,0.0,-1.0,True,,4.4e-06
10.0,-,67,17573.54291,3,6,-1.0,0.0,-1.0,0.25,17573.5099,0.033009999999194406,67,3,6,-1.0,0.0,-1.0,True,,1.3e-06
10.0,-,73,19009.29427,3,7,-1.0,0.0,-1.0,0.04,19009.2405,0.05376999999862164,73,3,7,-1.0,0.0,-1.0,True,,2.2e-07
10.0,-,84,20420.37453,3,8,-1.0,0.0,-1.0,0.01,20420.2836,0.0909300000021176,84,3,8,-1.0,0.0,-1.0,True,,5.4e-08
11.0,+,13,6444.1146,4,0,0.0,1.0,1.0,841.0,6443.9612,0.15340000000014697,13,4,0,0.0,1.0,1.0,True,,0.0045
11.0,+,17,7890.09092,4,1,0.0,1.0,1.0,8.41,7889.9402,0.15071999999963737,17,4,1,0.0,1.0,1.0,True,,4.5e-05
11.0,+,22,9313.8979,4,2,0.0,1.0,1.0,12.25,9313.7971,0.10080000000016298,22,4,2,0.0,1.0,1.0,True,,6.6e-05
11.0,+,29,10715.60464,4,3,0.0,1.0,1.0,4.0,10715.5124,0.09223999999994703,29,4,3,0.0,1.0,1.0,True,,2.2e-05
11.0,+,36,12051.07969,7,0,2.0,0.0,2.0,36.0,12051.0466,0.033090000000811415,36,7,0,2.0,0.0,2.0,True,,0.00019
11.0,+,37,12095.29673,4,4,0.0,1.0,1.0,2.25,12095.1762,0.12053000000014435,37,4,4,0.0,1.0,1.0,True,,1.2e-05
11.0,+,42,13433.39813,7,1,2.0,0.0,2.0,0.36,13433.3732,0.02492999999958556,42,7,1,2.0,0.0,2.0,True,,1.9e-06
11.0,+,43,13453.04413,4,5,0.0,1.0,1.0,1.21,13452.8942,0.14992999999958556,43,4,5,0.0,1.0,1.0,True,,6.5e-06
11.0,+,50,14788.95185,4,6,0.0,1.0,1.0,0.49,14788.7814,0.17044999999961874,50,4,6,0.0,1.0,1.0,True,,2.6e-06
11.0,+,51,14792.84451,7,2,2.0,0.0,2.0,0.36,14792.8355,0.00901000000158092,51,7,2,2.0,0.0,2.0,True,,1.9e-06
11.0,+,57,16103.09786,4,7,0.0,1.0,1.0,0.36,16102.9608,0.13705999999911,57,4,7,0.0,1.0,1.0,True,,1.9e-06
11.0,+,58,16129.47906,7,3,2.0,0.0,2.0,0.81,16129.4489,0.030160000000250875,58,7,3,2.0,0.0,2.0,True,,4.4e-06
11.0,+,63,17395.59728,4,8,0.0,1.0,1.0,0.09,17395.5519,0.04538000000320608,63,4,8,0.0,1.0,1.0,True,,4.8e-07
11.0,+,65,17443.36962,7,4,2.0,0.0,2.0,0.81,17443.3182,0.051419999999779975,65,7,4,2.0,0.0,2.0,True,,4.4e-06
11.0,+,72,18734.57159,7,5,2.0,0.0,2.0,0.81,18734.5191,0.05248999999821535,72,7,5,2.0,0.0,2.0,True,,4.4e-06
11.0,+,78,20003.13353,7,6,2.0,0.0,2.0,0.64,20003.0189,0.11463000000003376,78,7,6,2.0,0.0,2.0,True,,3.4e-06
11.0,+,81,20180.31893,6,0,1.0,1.0,2.0,169.0,20180.3936,-0.07466999999815016,81,6,0,1.0,1.0,2.0,True,,0.00091
11.0,+,82,20223.16006,6,0,1.0,-1.0,0.0,144.0,20223.2544,-0.09434000000328524,82,6,0,1.0,-1.0,0.0,True,,0.00077
11.0,+,83,20267.76752,6,0,1.0,0.0,1.0,169.0,20267.7673,0.00022000000171829015,83,6,0,1.0,0.0,1.0,True,,0.00091
