source_index,J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,ef
1686,72.0,-,1,46829.9294,2,0,-1.0,0.0,-1.0,1.0,46829.87333771336,0.0560622866396443,f
1687,72.0,+,31,46830.4894,2,0,-1.0,0.0,-1.0,1.0,46830.289913530774,0.19948646922421176,e
1688,72.0,-,2,47592.8594,2,1,-1.0,0.0,-1.0,1.0,47592.765443558914,0.09395644108735723,f
1689,72.0,-,2,47593.3094,2,1,-1.0,0.0,-1.0,1.0,47592.765443558914,0.5439564410844469,f
1690,72.0,-,3,48342.9494,2,2,-1.0,0.0,-1.0,1.0,48342.939509112875,0.009890887122310232,f
1691,72.0,+,33,48343.4294,2,2,-1.0,0.0,-1.0,1.0,48343.34370522498,0.0856947750216932,e
1692,72.0,-,4,49079.8794,2,3,-1.0,0.0,-1.0,1.0,49079.92155606448,-0.04215606448269682,f
1693,72.0,+,34,49080.3194,2,3,-1.0,0.0,-1.0,1.0,49080.3193424291,5.757089820690453e-05,e
1694,72.0,-,5,49803.3094,2,4,-1.0,0.0,-1.0,1.0,49803.29647424385,0.012925756149343215,f
1695,72.0,+,35,49803.7694,2,4,-1.0,0.0,-1.0,1.0,49803.687670232954,0.08172976704372559,e
1696,72.0,-,6,50512.7394,2,5,-1.0,0.0,-1.0,1.0,50512.733026038804,0.00637396119418554,f
1697,73.0,+,1,46909.1794,2,0,-1.0,0.0,-1.0,1.0,46909.040539063295,0.13886093670589617,f
1698,73.0,-,31,46909.6394,2,0,-1.0,0.0,-1.0,1.0,46909.467971643324,0.17142835667618783,e
1699,73.0,+,2,47671.2294,2,1,-1.0,0.0,-1.0,1.0,47671.12311169255,0.106288307448267,f
1700,73.0,-,32,47671.6794,2,1,-1.0,0.0,-1.0,1.0,47671.54424338146,0.13515661854034988,e
1701,73.0,+,3,48420.4794,2,2,-1.0,0.0,-1.0,1.0,48420.47631858482,0.003081415175984148,f
1702,73.0,-,33,48420.9394,2,2,-1.0,0.0,-1.0,1.0,48420.89102883866,0.04837116134149255,e
1703,73.0,+,4,49156.5494,2,3,-1.0,0.0,-1.0,1.0,49156.62215521711,-0.07275521710835164,f
1704,73.0,-,34,49157.0394,2,3,-1.0,0.0,-1.0,1.0,49157.030276452795,0.009123547206399962,e
1705,73.0,+,5,49879.1294,2,4,-1.0,0.0,-1.0,1.0,49879.14352924745,-0.014129247450910043,f
1706,73.0,-,35,49879.6494,2,4,-1.0,0.0,-1.0,1.0,49879.544875530744,0.10452446925773984,e
1707,73.0,+,6,50587.7494,2,5,-1.0,0.0,-1.0,1.0,50587.70895683339,0.04044316661020275,f
1708,73.0,-,36,50588.2894,2,5,-1.0,0.0,-1.0,1.0,50588.103347020144,0.18605297985777725,e
1709,74.0,-,1,46989.2594,2,0,-1.0,0.0,-1.0,1.0,46989.24511707614,0.014282923861173913,f
1710,74.0,+,31,46989.2894,2,0,-1.0,0.0,-1.0,1.0,46989.683516223566,-0.39411622356419684,e
1711,74.0,-,2,47750.6094,2,1,-1.0,0.0,-1.0,1.0,47750.50664181485,0.10275818515219726,f
1712,74.0,+,32,47751.0794,2,1,-1.0,0.0,-1.0,1.0,47750.9385689806,0.14083101940195775,e
1713,74.0,-,3,48498.9894,2,2,-1.0,0.0,-1.0,1.0,48499.02717213534,-0.037772135343402624,f
1714,74.0,+,33,48499.5394,2,2,-1.0,0.0,-1.0,1.0,48499.452501644155,0.08689835584664252,e
1715,74.0,-,4,49234.2494,2,3,-1.0,0.0,-1.0,1.0,49234.32466215029,-0.07526215029065497,f
1716,74.0,+,34,49234.7394,2,3,-1.0,0.0,-1.0,1.0,49234.743220802484,-0.0038208024852792732,e
1717,74.0,-,5,49955.9894,2,4,-1.0,0.0,-1.0,1.0,49955.98005175747,0.009348242529085837,f
1718,74.0,+,35,49956.4894,2,4,-1.0,0.0,-1.0,1.0,49956.391648224744,0.09775177525443723,e
1719,74.0,-,6,50663.6994,2,5,-1.0,0.0,-1.0,1.0,50663.66165003848,0.03774996152060339,f
1720,74.0,-,6,50664.1994,2,5,-1.0,0.0,-1.0,1.0,50663.66165003848,0.5377499615206034,f
1721,75.0,-,31,47071.1094,2,0,-1.0,0.0,-1.0,1.0,47070.93460538653,0.17479461347102188,e
1722,75.0,+,2,47830.9794,2,1,-1.0,0.0,-1.0,1.0,47830.91407315828,0.06532684171543224,f
1723,75.0,-,32,47831.4894,2,1,-1.0,0.0,-1.0,1.0,47831.356901801286,0.1324981987127103,e
1724,75.0,+,3,48578.5894,2,2,-1.0,0.0,-1.0,1.0,48578.59008118348,-0.0006811834828113206,f
1725,75.0,-,33,48499.5394,2,2,-1.0,0.0,-1.0,0.0,48579.02613350803,-79.4867335080271,e
1726,75.0,+,4,49312.9794,2,3,-1.0,0.0,-1.0,1.0,49313.02705540016,-0.04765540016524028,f
1727,75.0,-,34,49313.4794,2,3,-1.0,0.0,-1.0,1.0,49313.45615245368,0.023247546319907997,e
1728,75.0,+,5,50033.7894,2,4,-1.0,0.0,-1.0,1.0,50033.80398461098,-0.01458461098081898,f
1729,75.0,-,35,50034.3294,2,4,-1.0,0.0,-1.0,1.0,50034.22592958296,0.10347041704517324,e
1730,75.0,+,6,50740.6494,2,5,-1.0,0.0,-1.0,1.0,50740.589012189936,0.06038781006645877,f
1731,75.0,-,36,50741.1094,2,5,-1.0,0.0,-1.0,1.0,50741.00361467724,0.10578532276122132,e
1732,76.0,+,31,47153.3994,2,0,-1.0,0.0,-1.0,1.0,47153.21926972257,0.18013027743290877,e
1733,76.0,-,2,47912.4194,2,1,-1.0,0.0,-1.0,1.0,47912.34341692441,0.07598307559237583,f
1734,76.0,+,32,47912.9094,2,1,-1.0,0.0,-1.0,1.0,47912.797251479584,0.11214852041302947,e
1735,76.0,-,3,48659.1094,2,2,-1.0,0.0,-1.0,1.0,48659.16302841749,-0.05362841748865321,f
1736,76.0,+,33,48659.6594,2,2,-1.0,0.0,-1.0,1.0,48659.60990554726,0.0494944527381449,e
1737,76.0,-,4,49392.6594,2,3,-1.0,0.0,-1.0,1.0,49392.727283972235,-0.06788397223863285,f
1738,76.0,+,34,49393.1394,2,3,-1.0,0.0,-1.0,1.0,49393.16701883179,-0.027618831787549425,e
1739,76.0,-,5,50112.6194,2,4,-1.0,0.0,-1.0,1.0,50112.61324028305,0.0061597169551532716,f
1740,76.0,+,35,50113.1694,2,4,-1.0,0.0,-1.0,1.0,50113.0456304917,0.123769508296391,e
1741,76.0,-,6,50818.5394,2,5,-1.0,0.0,-1.0,1.0,50818.48891866209,0.050481337908422574,f
1742,77.0,-,31,47236.7094,2,0,-1.0,0.0,-1.0,1.0,47236.535512237046,0.17388776295410935,e
1743,77.0,+,2,47994.8494,2,1,-1.0,0.0,-1.0,1.0,47994.792656208745,0.05674379125412088,f
1744,77.0,+,3,48740.6994,2,2,-1.0,0.0,-1.0,1.0,48740.743967703034,-0.04456770303659141,f
1745,77.0,-,33,48741.2394,2,2,-1.0,0.0,-1.0,1.0,48741.201770037515,0.03762996248406125,e
1746,77.0,+,4,49473.3494,2,3,-1.0,0.0,-1.0,1.0,49473.42326723417,-0.07386723416857421,f
1747,77.0,-,34,49473.8694,2,3,-1.0,0.0,-1.0,1.0,49473.873737705886,-0.004337705882790033,e
1748,77.0,+,5,50192.4194,2,4,-1.0,0.0,-1.0,1.0,50192.40570076648,0.013699233517399989,f
1749,77.0,-,35,50192.9694,2,4,-1.0,0.0,-1.0,1.0,50192.84863133622,0.12076866377901752,e
1750,77.0,+,6,50897.4894,2,5,-1.0,0.0,-1.0,1.0,50897.35921353636,0.13018646364071174,f
1751,77.0,-,36,50891.9394,2,5,-1.0,0.0,-1.0,1.0,50897.79440440084,-5.8550044008370605,e
1752,78.0,+,31,47321.0394,2,0,-1.0,0.0,-1.0,0.0,47320.8813082875,0.1580917125029373,e
1753,78.0,-,2,48078.3494,2,1,-1.0,0.0,-1.0,1.0,48078.25974592301,0.08965407698997296,f
1754,78.0,+,32,48070.8294,2,1,-1.0,0.0,-1.0,1.0,48078.73589925432,-7.906499254320806,e
1755,78.0,-,3,48823.3194,2,2,-1.0,0.0,-1.0,1.0,48823.33082398996,-0.011423989963077474,f
1756,78.0,+,33,48823.8294,2,2,-1.0,0.0,-1.0,1.0,48823.79965032023,0.029749679772066884,e
1757,78.0,-,4,49555.0294,2,3,-1.0,0.0,-1.0,1.0,49555.11289480672,-0.08349480672040954,f
1758,78.0,+,34,49555.5694,2,3,-1.0,0.0,-1.0,1.0,49555.57419707928,-0.004797079280251637,e
1759,78.0,-,5,50273.1594,2,4,-1.0,0.0,-1.0,1.0,50273.17921744777,-0.01981744777003769,f
1760,78.0,+,35,50273.7394,2,4,-1.0,0.0,-1.0,1.0,50273.63278187627,0.10661812372563872,e
1761,78.0,-,6,50977.2394,2,5,-1.0,0.0,-1.0,1.0,50977.197709466345,0.0416905336533091,f
1762,78.0,+,36,50977.7594,2,5,-1.0,0.0,-1.0,1.0,50977.643331498606,0.11606850139651215,e
1763,79.0,-,31,47406.3994,2,0,-1.0,0.0,-1.0,0.0,47406.254605519694,0.14479448030760977,e
1764,79.0,+,2,48162.7494,2,1,-1.0,0.0,-1.0,1.0,48162.74261271603,0.006787283971789293,f
1765,79.0,-,32,48163.3594,2,1,-1.0,0.0,-1.0,1.0,48163.23007568896,0.12932431104127318,e
1766,79.0,+,3,48906.8494,2,2,-1.0,0.0,-1.0,1.0,48906.92149321569,-0.07209321569098393,f
1767,79.0,-,33,48907.4394,2,2,-1.0,0.0,-1.0,1.0,48907.40144070559,0.03795929441548651,e
1768,79.0,+,4,49637.7094,2,3,-1.0,0.0,-1.0,1.0,49637.794026450676,-0.08462645067629637,f
1769,79.0,-,34,49638.2694,2,3,-1.0,0.0,-1.0,1.0,49638.266255076,0.003144923997751903,e
1770,79.0,+,5,50354.9194,2,4,-1.0,0.0,-1.0,1.0,50354.93161098098,-0.012210980981762987,f
1771,79.0,-,35,50355.5694,2,4,-1.0,0.0,-1.0,1.0,50355.395901119395,0.1734988806056208,e
1772,79.0,+,6,51058.0994,2,5,-1.0,0.0,-1.0,1.0,51058.00218754091,0.0972124590916792,f
1773,79.0,-,36,51058.6294,2,5,-1.0,0.0,-1.0,1.0,51058.45832986187,0.17107013813074445,e
1774,80.0,+,31,47492.7894,2,0,-1.0,0.0,-1.0,1.0,47492.653323801984,0.13607619801769033,e
1775,80.0,-,2,48248.3294,2,1,-1.0,0.0,-1.0,1.0,48248.23915489116,0.09024510884046322,f
1776,80.0,-,3,48991.4794,2,2,-1.0,0.0,-1.0,1.0,48991.51384220665,-0.034442206655512564,f
1777,80.0,+,33,48991.9994,2,2,-1.0,0.0,-1.0,1.0,48992.005006375126,-0.005606375125353225,e
1778,80.0,-,4,49721.3794,2,3,-1.0,0.0,-1.0,1.0,49721.46449195222,-0.08509195221995469,f
1779,80.0,+,34,49721.8494,2,3,-1.0,0.0,-1.0,1.0,49721.94773982737,-0.09833982736745384,e
1780,80.0,-,5,50437.6794,2,4,-1.0,0.0,-1.0,1.0,50437.66067115771,0.018728842289419845,f
1781,80.0,+,35,50438.2394,2,4,-1.0,0.0,-1.0,1.0,50438.13577719256,0.10362280743720476,e
1782,80.0,-,6,51139.8794,2,5,-1.0,0.0,-1.0,1.0,51139.770397143075,0.10900285692332545,f
1783,80.0,+,36,51140.3294,2,5,-1.0,0.0,-1.0,1.0,51140.23714720092,0.09225279908423545,e
1784,81.0,-,31,47580.2694,2,0,-1.0,0.0,-1.0,0.0,47580.07535515842,0.19404484157712432,e
1785,81.0,+,2,48334.7794,2,1,-1.0,0.0,-1.0,1.0,48334.747242323356,0.03215767664369196,f
1786,81.0,+,3,49076.9894,2,2,-1.0,0.0,-1.0,1.0,49077.10570857667,-0.11630857667478267,f
1787,81.0,-,33,49017.6694,2,2,-1.0,0.0,-1.0,0.0,49077.60818327843,-59.93878327843413,e
1788,81.0,+,4,49806.0394,2,3,-1.0,0.0,-1.0,1.0,49806.12209100391,-0.08269100391044049,f
1789,81.0,-,34,49806.5594,2,3,-1.0,0.0,-1.0,1.0,49806.616449351895,-0.05704935189714888,e
1790,81.0,-,35,50521.9294,2,4,-1.0,0.0,-1.0,1.0,50521.85016720769,0.07923279231181368,e
1791,81.0,-,36,51222.9994,2,5,-1.0,0.0,-1.0,1.0,51222.97749935769,0.021900642313994467,e
1792,82.0,+,31,47660.6394,2,0,-1.0,0.0,-1.0,1.0,47668.51856369869,-7.879163698693446,e
1793,82.0,-,2,48422.3594,2,1,-1.0,0.0,-1.0,1.0,48422.26471637234,0.09468362766347127,f
1794,82.0,+,32,48422.8494,2,1,-1.0,0.0,-1.0,1.0,48422.786689575565,0.0627104244340444,e
1795,82.0,-,3,49163.6194,2,2,-1.0,0.0,-1.0,1.0,49163.69490062221,-0.0755006222098018,f
1796,82.0,+,33,49164.1694,2,2,-1.0,0.0,-1.0,1.0,49164.20877803056,-0.039378030560328625,e
1797,82.0,-,4,49891.6394,2,3,-1.0,0.0,-1.0,1.0,49891.764593083826,-0.12519308382616146,f
1798,82.0,+,34,49892.1694,2,3,-1.0,0.0,-1.0,1.0,49892.27015143496,-0.10075143496214878,e
1799,82.0,+,35,50606.5494,2,4,-1.0,0.0,-1.0,1.0,50606.536797126726,0.012602873277501203,e
1800,83.0,-,31,47758.2094,2,0,-1.0,0.0,-1.0,0.0,47757.98078554911,0.2286144508907455,e
1801,83.0,+,2,48510.7994,2,1,-1.0,0.0,-1.0,1.0,48510.78938979375,0.010010206256993115,f
1802,83.0,-,32,48511.4794,2,1,-1.0,0.0,-1.0,1.0,48511.323054596025,0.15634540397149976,e
1803,83.0,+,3,49251.1594,2,2,-1.0,0.0,-1.0,1.0,49251.27919721595,-0.1197972159498022,f
1804,83.0,-,33,49251.7894,2,2,-1.0,0.0,-1.0,1.0,49251.804567803956,-0.015167803954682313,e
1805,83.0,+,4,49978.2194,2,3,-1.0,0.0,-1.0,1.0,49978.38973733021,-0.17033733020798536,f
1806,83.0,-,34,49978.8694,2,3,-1.0,0.0,-1.0,1.0,49978.90658350403,-0.037183504027780145,e
1807,83.0,-,35,50692.2594,2,4,-1.0,0.0,-1.0,1.0,50692.193361621634,0.06603837836883031,e
1808,83.0,-,36,51391.4294,2,5,-1.0,0.0,-1.0,1.0,51391.33351126703,0.09588873296888778,e
1809,84.0,-,2,48600.4094,2,1,-1.0,0.0,-1.0,1.0,48600.319046648605,0.09035335139196832,f
1810,84.0,+,32,48600.9294,2,1,-1.0,0.0,-1.0,1.0,48600.86449431,0.06490569000015967,e
1811,84.0,-,3,49339.7994,2,2,-1.0,0.0,-1.0,1.0,49339.85634769602,-0.056947696015413385,f
1812,84.0,+,33,49340.3294,2,2,-1.0,0.0,-1.0,1.0,49340.39330021849,-0.06390021849074401,e
1813,84.0,-,4,50065.8794,2,3,-1.0,0.0,-1.0,1.0,50065.99523241396,-0.11583241396147059,f
1814,84.0,+,34,50066.4394,2,3,-1.0,0.0,-1.0,1.0,50066.52345250034,-0.08405250033683842,e
1815,85.0,+,2,48690.8194,2,1,-1.0,0.0,-1.0,1.0,48690.851442209365,-0.032042209364590235,f
1816,85.0,-,32,48691.6194,2,1,-1.0,0.0,-1.0,1.0,48691.40876226363,0.2106377363743377,e
1817,85.0,+,3,49429.2994,2,2,-1.0,0.0,-1.0,1.0,49429.42407175345,-0.12467175344499992,f
1818,85.0,-,33,49429.9194,2,2,-1.0,0.0,-1.0,1.0,49429.97269322905,-0.05329322905163281,e
1819,85.0,+,4,50154.4194,2,3,-1.0,0.0,-1.0,1.0,50154.57875640756,-0.15935640755924396,f
1820,85.0,-,34,50155.1094,2,3,-1.0,0.0,-1.0,1.0,50155.118434748554,-0.009034748552949168,e
1821,86.0,-,2,48782.4794,2,1,-1.0,0.0,-1.0,1.0,48782.3843028642,0.09509713579609524,f
1822,86.0,+,32,48783.0394,2,1,-1.0,0.0,-1.0,1.0,48782.953583100396,0.08581689960556105,e
1823,86.0,+,33,49520.4794,2,2,-1.0,0.0,-1.0,1.0,49520.5404350088,-0.06103500880271895,e
1824,86.0,-,4,50244.0494,2,3,-1.0,0.0,-1.0,1.0,50244.13795664997,-0.0885566499637207,f
1825,86.0,+,34,50244.6094,2,3,-1.0,0.0,-1.0,1.0,50244.68917582128,-0.07977582127932692,e
1826,87.0,+,3,49611.3694,2,2,-1.0,0.0,-1.0,1.0,49611.521970426125,-0.1525704261221108,f
1827,87.0,+,4,50334.4794,2,3,-1.0,0.0,-1.0,1.0,50334.670449608726,-0.19104960872937227,f
1828,88.0,-,2,48968.5094,2,1,-1.0,0.0,-1.0,1.0,48968.44217999003,0.06722000997251598,f
1829,88.0,+,33,49704.6194,2,2,-1.0,0.0,-1.0,1.0,49704.63156794206,-0.012167942055384628,e
1830,88.0,+,34,50426.6494,2,3,-1.0,0.0,-1.0,1.0,50426.748362140905,-0.09896214090258582,e
1831,89.0,-,32,49063.7494,2,1,-1.0,0.0,-1.0,1.0,49063.568173724656,0.18122627534467028,e
1832,89.0,+,3,49797.4294,2,2,-1.0,0.0,-1.0,1.0,49797.55405331768,-0.12465331768180477,f
1833,89.0,+,4,50518.5294,2,3,-1.0,0.0,-1.0,1.0,50518.64562433361,-0.11622433360753348,f
1834,90.0,-,2,49158.4994,2,1,-1.0,0.0,-1.0,1.0,49158.47390761841,0.025492381588264834,f
1835,90.0,+,33,49892.6594,2,2,-1.0,0.0,-1.0,1.0,49892.64760415793,0.011795842066931073,e
1836,90.0,+,34,50612.6294,2,3,-1.0,0.0,-1.0,1.0,50612.6815556686,-0.0521556685998803,e
1837,91.0,+,3,49901.4094,2,2,-1.0,0.0,-1.0,0.0,49987.50099837854,-86.09159837854531,f
1838,92.0,-,2,49352.4294,2,1,-1.0,0.0,-1.0,1.0,49352.46024657939,-0.030846579385979567,f
1839,92.0,+,33,50084.5594,2,2,-1.0,0.0,-1.0,1.0,50084.56896430828,-0.009564308282278944,e
1840,92.0,+,34,50802.3894,2,3,-1.0,0.0,-1.0,1.0,50802.468799361915,-0.07939936191542074,e
